"","country","week","sex","avAbNumber","avCrRate","avStRate","avDifAbs","avDifCrRate","avDifStRate","regCrRate","regStRate","actCrRate","actStRate","regDifAbs","regDifCrRate","regDifStRate"
"1141","Spain",17,"male",3911,0.00887883328122224,0.0100801012330256,1136,0.00242697475792606,0.00218355759588049,0.0089442780546171,0.00961962691865248,0.0113058080391483,0.0122636588289061,1070.3,0.0023615299845312,0.0026440319102536
"1142","Spain",17,"female",3772.8,0.00825185960377061,0.00631259018561476,1632.2,0.00338543198057079,0.00203558783497298,0.00812618938217427,0.00587939948393118,0.0116372915843414,0.00834817802058774,1641.8,0.00351110220216713,0.00246877853665656
"1143","Spain",17,"both",7683.8,0.00855946629800189,0.0079562221625666,2768.2,0.00291536744688311,0.00213281762527051,0.00852693014165136,0.00749675645741488,0.011474833744885,0.0100890397878371,2712.1,0.00294790360323364,0.00259228333042223
"1144","Spain",18,"male",3824.6,0.00868319135209666,0.0098546484078924,577.4,0.00117774920433899,0.000814603063412401,0.00865212484449988,0.00929641361686112,0.00986094055643565,0.0106692514713048,555.499999999996,0.00120881571193577,0.00137283785444368
"1145","Spain",18,"female",3694.2,0.00807890377427931,0.00620306777526033,911.8,0.00183809253237681,0.00100631804699791,0.00826187286484875,0.00603437554707979,0.00991699630665612,0.00720938582225825,780.399999999994,0.00165512344180737,0.00117501027517845
"1146","Spain",18,"both",7518.8,0.00837544025490711,0.00779662029740518,1489.2,0.00151408350838456,0.000952087473270784,0.00845294104530016,0.00747023627947377,0.00988952376329167,0.00874870777067597,1335.89999999998,0.00143658271799151,0.0012784714912022
"1147","Spain",19,"male",3829,0.00869255246639717,0.00986350294421896,278,0.000507557225852091,8.00050081124545e-05,0.00890318768669285,0.00956930897115688,0.00920010969224926,0.00994350795233141,149.299999999988,0.000296922005556411,0.000374198981174537
"1148","Spain",19,"female",3728.2,0.00815365095548221,0.00624933887419677,622.8,0.00121431494340203,0.000558135826484412,0.0082637440165247,0.00599490100081432,0.00936796589888424,0.00680747470068118,524.999999999993,0.00110422188235954,0.000812573699866865
"1149","Spain",19,"both",7557.2,0.00841805604156437,0.00783645474189456,900.8,0.0008676446677963,0.000410747099354349,0.00857698590512003,0.00758351050532621,0.00928570070936067,0.00824720184124891,674.299999999988,0.00070871480424064,0.000663691335922693
"1150","Spain",20,"male",3813.8,0.00865901143230232,0.00983380890663536,-18.8000000000002,-0.000157814382853587,-0.000646540843725806,0.00843289036639475,0.00903150834265165,0.00850119704944873,0.00918726806290956,45.4000000000015,6.83066830539838e-05,0.000155759720257906
"1151","Spain",20,"female",3709.6,0.0081131973919131,0.00620913930081249,31.4000000000001,-5.85983508361188e-05,-0.000251078872812247,0.00812652096913125,0.00592428402839926,0.00805459904107698,0.00595806042800024,-22.0000000000036,-7.19219280542732e-05,3.37763996009852e-05
"1152","Spain",20,"both",7523.4,0.00838105659322344,0.00779433325445235,12.6000000000004,-0.000107582894270727,-0.000405183190575979,0.00827642609201117,0.00730062515308544,0.00827347369895271,0.00738915006387637,23.4000000000015,-2.95239305845608e-06,8.85249107909275e-05
"1153","Spain",21,"male",3780.2,0.00858252150226521,0.00972752567687418,30.8000000000002,-4.54827788267109e-05,-0.000511901320978003,0.00856227986261642,0.00920389100581953,0.0085370387234385,0.00921562435589617,4.99999999999818,-2.52411391779162e-05,1.17333500766412e-05
"1154","Spain",21,"female",3653.2,0.00798941034784574,0.00612028914823071,178.8,0.000261117191691012,-3.17609022358525e-05,0.00824369596357291,0.00604042970772332,0.00825052753953675,0.00608852824599486,16.4999999999709,6.83157596383793e-06,4.80985382715427e-05
"1155","Spain",21,"both",7433.4,0.00828048215292441,0.00771152558709044,209.6,0.000110462576520334,-0.00021150377109426,0.00839950858793587,0.00743414110630719,0.00839094472944474,0.00750002181599618,21.4999999999854,-8.56385849112677e-06,6.58807096889907e-05
"1156","Spain",22,"male",3690.2,0.00837660246398477,0.00950050617949673,199.8,0.000337404524778215,-9.22748946080663e-05,0.00885209422044136,0.00949681597236722,0.00871400698876299,0.00940823128488866,-45.0000000000291,-0.000138087231678375,-8.85846874785646e-05
"1157","Spain",22,"female",3583.2,0.00783658804044224,0.00599809009154793,146.8,0.000194327335985752,-0.000111018694766588,0.0079196438820807,0.00577788889958955,0.00803091537642799,0.00588707139678134,63.099999999984,0.000111271494347287,0.000109182497191791
"1158","Spain",22,"both",7273.4,0.00810149013672336,0.00753059721196049,346.6,0.000264203810466076,-8.65294826197282e-05,0.00837650497251169,0.00741752498304113,0.00836569394718944,0.00744406772934076,18.0999999999476,-1.0811025322249e-05,2.65427462996333e-05
"1159","Spain",23,"male",3743,0.0084976870895786,0.00962516500161773,-102,-0.000341466152281414,-0.000817290562422872,0.00839375930542482,0.00897331112399169,0.00815622093729719,0.00880787443919485,-91.7999999999965,-0.000237538368127635,-0.000165436684796835
"1160","Spain",23,"female",3581.8,0.00783416017806103,0.00602546586414169,-78.8000000000002,-0.000291989517571148,-0.000433303812997977,0.00763836287612507,0.00563086446379829,0.00754217066048988,0.00559216205114372,-35.3000000000029,-9.61922156351913e-05,-3.87024126545753e-05
"1161","Spain",23,"both",7324.8,0.00815971837948674,0.00760092541058056,-180.8,-0.000316605838972119,-0.000578777413342589,0.00800837764291992,0.00709742388647261,0.00784311254051462,0.00702214799723797,-127.099999999991,-0.000165265102405302,-7.52758892346378e-05
"1162","Spain",24,"male",3686.8,0.00837148290761346,0.0094882508507074,-220.8,-0.000607280279579392,-0.00111276259582518,0.00798295636990004,0.00854446248583385,0.00776420262803407,0.00837548825488222,-82.7999999999738,-0.000218753741865971,-0.000168974230951628
"1163","Spain",24,"female",3569.4,0.0078068727758117,0.00597589560275696,-186.4,-0.000523069366037996,-0.000552529968218024,0.00784206908109711,0.00576042013153621,0.0072838034097737,0.00542336563453894,-247.000000000007,-0.000558265671323411,-0.000337054496997279
"1164","Spain",24,"both",7256.2,0.00808398406817053,0.00752269873048815,-407.2,-0.000564740256582536,-0.000782966165475382,0.00791076636877343,0.0069870465038786,0.00751924381158799,0.00673973256501276,-329.800000000003,-0.000391522557185438,-0.000247313938865838
"1165","Spain",25,"male",3777.8,0.00857637474684513,0.00971829830385848,-296.8,-0.000778570549445652,-0.00130190402206626,0.00894974929786432,0.00963933197472279,0.00779780419739948,0.00841639428179222,-496.000000000029,-0.00115194510046484,-0.00122293769293057
"1166","Spain",25,"female",3669.6,0.00802533595580843,0.00614278256825812,-118.6,-0.000379818395032084,-0.00048287666884137,0.00843391664749277,0.00619783276481057,0.00764551756077635,0.00565990589941675,-350.200000000012,-0.000788399086716417,-0.000537926865393817
"1167","Spain",25,"both",7447.4,0.00829573435116954,0.00771958740163333,-415.4,-0.000575582141637244,-0.000825701591754426,0.0086863828324189,0.00771259435778201,0.0077201522095323,0.00689388580987891,-846.200000000012,-0.000966230622886604,-0.000818708547903099
"1168","Spain",26,"male",3763,0.00854247504856304,0.00968124360727231,-27,-0.000173444171951594,-0.000646081754822704,0.00886729371452863,0.00952178947019121,0.00836903087661145,0.0090351618524496,-205.500000000029,-0.000498262837917179,-0.000486627617741603
"1169","Spain",26,"female",3609.2,0.00789278213054708,0.00602733910856932,166.8,0.000237174025322105,-4.24866705884533e-05,0.00823607704254567,0.0059870993600047,0.00812995615586919,0.00598485243798087,-36,-0.00010612088667648,-2.24692202382623e-06
"1170","Spain",26,"both",7372.2,0.00821157601189597,0.0076411615981972,139.8,3.55490447033931e-05,-0.000283283456749244,0.00854521658804319,0.00756237362656863,0.00824712505659936,0.00735787814144795,-241.500000000029,-0.000298091531443832,-0.000204495485120675
"1171","Spain",27,"male",3847,0.00873350046957997,0.00989882762912707,-70,-0.000272625303369729,-0.000773064346969483,0.00866125174572226,0.00928598454953,0.00846087516621024,0.00912576328215758,-75.0999999999945,-0.000200376579512024,-0.000160221267372418
"1172","Spain",27,"female",3785.4,0.00827919571845906,0.00633992179473732,72.5999999999999,2.73113920661941e-05,-0.000258576163417601,0.00789985903486928,0.00574703353062361,0.00830650711052525,0.00608134563131971,195.300000000017,0.000406648075655967,0.000334312100696101
"1173","Spain",27,"both",7632.4,0.00850203611420966,0.00791068513475153,2.60000000000036,-0.00011987426554937,-0.00042878674732501,0.00827317527935834,0.00729212866818385,0.00838216184866029,0.00748189838742652,120.200000000041,0.000108986569301955,0.000189769719242667
"1174","Spain",28,"male",3798.6,0.00862486882484405,0.00977973899594367,82.4000000000001,6.89772222997025e-05,-0.000391791663545997,0.00803187789230914,0.00855741345595362,0.00869384604714375,0.00938794733239767,308.000000000029,0.000661968154834615,0.000830533876444051
"1175","Spain",28,"female",3764.8,0.00823566472395937,0.00630179248046896,86.1999999999998,5.57709636074388e-05,-0.000223598762490948,0.00741858666946826,0.00536489306944865,0.00829143568756681,0.00607819371797802,410.500000000058,0.000872849018098547,0.000713300648529365
"1176","Spain",28,"both",7563.4,0.00842658073247731,0.00784891115900418,168.6,6.2073545694442e-05,-0.000293781679131049,0.00771922582421702,0.00679300135887173,0.00848865427817175,0.00755512947987313,718.500000000058,0.000769428453954725,0.000762128121001396
"1177","Spain",29,"male",3754.4,0.00852440944625076,0.00967001527842019,-9.40000000000009,-0.000135217628020061,-0.00060297039948657,0.00802709868701412,0.00855509912874308,0.0083891918182307,0.00906704487893362,174.500000000029,0.000362093131216577,0.000511945750190538
"1178","Spain",29,"female",3703,0.00810105988534245,0.00620842086746311,114,0.000117171747854783,-0.000140479291280215,0.00714054044438717,0.00517166143391734,0.00821823163319723,0.0060679415761829,505.20000000007,0.00107769118881006,0.000896280142265557
"1179","Spain",29,"both",7457.4,0.00830868800805454,0.00774409797534953,104.6,-6.66994655236855e-06,-0.000336087340266362,0.007575182347557,0.00668088246710341,0.00830201806150217,0.00740801063508317,679.70000000007,0.000726835713945172,0.00072712816797976
"1180","Spain",30,"male",3708.6,0.00841989123679095,0.00955356866938138,258.4,0.000466603808047812,3.94463662981535e-05,0.00817001437890641,0.00875974981774241,0.00888649504483876,0.00959301503567953,333.400000000016,0.000716480665932351,0.00083326521793712
"1181","Spain",30,"female",3655.8,0.00799643336275057,0.00611621826298687,204.2,0.00031437986861995,-3.82602307987265e-05,0.00752602968403254,0.00543699812204268,0.00831081323137052,0.00607795803218814,371.60000000002,0.000784783547337978,0.000640959910145462
"1182","Spain",30,"both",7364.4,0.00820416436661329,0.0076373950267636,462.6,0.00038878662087382,-4.1611910461389e-06,0.00784171081328486,0.00690555329208065,0.00859295098748711,0.00763323383571746,705.000000000029,0.000751240174202252,0.000727680543636812
"1183","Spain",31,"male",3726.6,0.0084613019588027,0.0095836958455015,474.4,0.000949377568136459,0.000578804061862098,0.00839549012517731,0.00899643284082235,0.00941067952693916,0.0101624999073636,469.899999999995,0.00101518940176185,0.00116606706654124
"1184","Spain",31,"female",3720.8,0.00813846187052296,0.00624630492507369,667.2,0.00130916726399876,0.00065719052585598,0.00794790208610976,0.00582605312869255,0.00944762913452172,0.00690349545092967,707.700000000001,0.00149972704841195,0.00107744232223712
"1185","Spain",31,"both",7447.4,0.00829683529625505,0.00772648123266235,1141.6,0.001132685085951,0.000652332690979102,0.00816737516274076,0.00725268988252564,0.00942952038220605,0.00837881392364145,1177.6,0.00126214521946529,0.00112612404111581
"1186","Spain",32,"male",3738.6,0.00848759693770178,0.00960937456987454,269.4,0.000490742396735768,9.27162101017152e-05,0.00868928718165543,0.00933811769213017,0.00897833933443755,0.00970209077997626,146.099999999977,0.00028905215278212,0.00036397308784609
"1187","Spain",32,"female",3653,0.00798889387554899,0.00611746905169757,733,0.00145442913812746,0.000781122996304524,0.00825258474462126,0.00597711953344314,0.00944332301367645,0.00689859204800209,566.499999999985,0.00119073826905519,0.000921472514558952
"1188","Spain",32,"both",7391.6,0.00823360621802269,0.00766556156084355,1002.4,0.000981831445062368,0.000506134849907857,0.00846646839232421,0.00748389186136239,0.00921543766308506,0.00817169641075141,712.599999999977,0.000748969270760855,0.000687804549389019
"1189","Spain",33,"male",3613.2,0.0082036314315198,0.00928398017382656,486.8,0.000980797528358928,0.000637190672452506,0.00804039944516111,0.00863145084911121,0.00918442895987873,0.00992117084627906,525.500000000004,0.00114402951471762,0.00128971999716785
"1190","Spain",33,"female",3510.2,0.00767676769922625,0.00589841919430186,559.8,0.00108618822089759,0.000543437224249595,0.00779307293903139,0.00567512218964444,0.00876295592012384,0.00644185641855146,461.69999999999,0.000969882981092447,0.000766734228907012
"1191","Spain",33,"both",7123.4,0.00793532874133166,0.00739866817626313,1046.6,0.00103418825978878,0.000592462429494517,0.00791409251555669,0.00699982771425794,0.00896951700112044,0.00799113060575765,987.199999999997,0.00105542448556375,0.000991302891499703
"1192","Spain",34,"male",3586.4,0.00814246686735742,0.00922532310528783,410.6,0.000811231316212163,0.000429057718974814,0.00818689353737559,0.00879272665752617,0.00895369818356958,0.00965438082426264,358.099999999999,0.00076680464619399,0.000861654166736468
"1193","Spain",34,"female",3441.4,0.00752742730629427,0.00579629710212692,447.6,0.000845824677332655,0.000325420303429005,0.00736394741514292,0.0053950639895517,0.00837325198362693,0.00612171740555592,479.400000000001,0.00100930456848401,0.000726653416004224
"1194","Spain",34,"both",7027.8,0.00782916786336455,0.00729896411965103,858.2,0.000828556869907881,0.000401486603207,0.00776715802800552,0.00689733700183864,0.00865772473327243,0.00770045072285803,837.499999999991,0.000890566705266905,0.000803113721019383
"1195","Spain",35,"male",3558.6,0.00807954339210194,0.00913725542175339,412.4,0.00081591207123427,0.000455253216265123,0.00791215076741324,0.0084728022527491,0.00889545546333621,0.00959250863801852,453.200000000008,0.000983304695922973,0.00111970638526942
"1196","Spain",35,"female",3419.8,0.00748012301727052,0.00575338847698741,563.2,0.00109551664608409,0.000609005359126795,0.00728808243034598,0.00533675652571708,0.00857563966335461,0.0063623938361142,607.899999999998,0.00128755723300863,0.00102563731039712
"1197","Spain",35,"both",6978.4,0.00777423447737696,0.00725330382955126,975.6,0.000958144742563307,0.000556599134454432,0.00759370220217497,0.00673135488781917,0.00873237921994027,0.00780990296400569,1061.10000000001,0.0011386770177653,0.00107854807618651
"1198","Spain",36,"male",3545,0.00804816292764587,0.00910755286568817,441,0.000880894105055749,0.000538036935940763,0.00817507131191213,0.0087735511579301,0.00892905703270162,0.00964558980162894,352.19999999999,0.000753985720789493,0.000872038643698832
"1199","Spain",36,"female",3314.2,0.00724878628995498,0.00560319889292175,476.8,0.000913465772253741,0.000418383343415778,0.0071626464051277,0.00527772849469679,0.00816225206220872,0.00602158223633752,474.099999999996,0.000999605657081017,0.000743853741640732
"1200","Spain",36,"both",6859.2,0.00764096979961241,0.00712802817407186,917.8,0.000897088182971884,0.000504362489485167,0.00765870582077506,0.00681252793909545,0.00853805798258429,0.00763239066355702,826.299999999981,0.000879352161809227,0.000819862724461571
"1201","Spain",37,"male",3483,0.00790708116475552,0.00893690128328377,602,0.0012437462257578,0.000951583654336757,0.00813373329119693,0.00873802385712913,0.00915082739051332,0.00988848493762053,469.699999999983,0.00101709409931639,0.0011504610804914
"1202","Spain",37,"female",3277.8,0.00716845986353542,0.00555346047617843,635.2,0.00125646557023475,0.000652554084059573,0.00727969059293505,0.0053976010488722,0.00842492543377017,0.006206014560238,542.199999999997,0.00114523484083512,0.0008084135113658
"1203","Spain",37,"both",6760.8,0.0075308488112692,0.00703766470881219,1237.2,0.00124983625298555,0.000800525601718905,0.00769810415600478,0.00686905585387633,0.00878068506425475,0.00783819031053109,1011.89999999999,0.00108258090824997,0.000969134456654761
"1204","Spain",38,"male",3572.6,0.00811094103322475,0.00917726668178688,525.4,0.00106900771740526,0.000764349975656983,0.0083271204903935,0.00892717902521908,0.00917994875063001,0.00994161665744386,397.599999999977,0.000852828260236513,0.00101443763222478
"1205","Spain",38,"female",3390,0.00741366354058499,0.00571777063289442,680,0.00134929237953885,0.000733497353642013,0.00766676893564883,0.00562879826452279,0.00876295592012384,0.00645126798653643,521.299999999974,0.00109618698447501,0.000822469722013644
"1206","Spain",38,"both",6962.6,0.00775579250453388,0.00723366908183801,1205.4,0.00121152877639045,0.000757825439030222,0.0079902914660214,0.00710700447741527,0.00896732128092433,0.00799149452086823,918.899999999965,0.000977029814902931,0.000884490043452958
"1207","Spain",39,"male",3662.4,0.00831475662024344,0.0094141908691363,583.6,0.00119672761479195,0.000878526845467766,0.00845883385195169,0.00909680004327665,0.00951148423503539,0.0102927177146041,486.399999999987,0.0010526503830837,0.00119591767132741
"1208","Spain",39,"female",3449.2,0.00754411230393058,0.00583233355704362,368.8,0.00067627238968928,0.000278729368929671,0.00753434449965176,0.00557498048472624,0.00822038469361986,0.00611106292597329,330.399999999991,0.000686040193968104,0.000536082441247051
"1209","Spain",39,"both",7111.6,0.00792221711074159,0.00739907767706158,952.4,0.000930926719984881,0.00052014080215178,0.00798722147370308,0.0071041477665188,0.00885314383072647,0.00791921847921336,816.799999999974,0.00086592235702339,0.000815070712694561
"1210","Spain",40,"male",3604.8,0.00818447445298619,0.00926807513001338,703.2,0.00146589626875956,0.00116170449525444,0.00819681450572381,0.00879313833588874,0.00965037072174575,0.0104297796252678,665.099999999995,0.00145355621602194,0.00163664128937909
"1211","Spain",40,"female",3487.4,0.00762722213542678,0.00588155500554556,392.6,0.000726652304396438,0.00031013205785368,0.00775551947523968,0.0057377347863094,0.00835387443982322,0.00619168706339924,290.299999999996,0.000598354964583537,0.000453952277089835
"1212","Spain",40,"both",7092.2,0.00790066396455866,0.00736826882007335,1095.8,0.00108861451832679,0.000667998753225346,0.00797159756322979,0.0070825253378819,0.00898927848288545,0.0080362675732987,955.399999999965,0.00101768091965566,0.000953742235416801
"1213","Spain",41,"male",3659,0.0083066644441659,0.0094088934366422,773,0.00162147925100056,0.0013190420859223,0.00857411412121264,0.00920940277259072,0.00992814369516647,0.0107279355225645,621.199999999997,0.00135402957395383,0.00151853274997378
"1214","Spain",41,"female",3555.8,0.00777645397541983,0.00598858660023208,605.2,0.00118243044316378,0.000620568503718359,0.00794604998275023,0.0058276610898695,0.00895888441858361,0.00660915510395044,482.499999999985,0.00101283443583339,0.000781494014080945
"1215","Spain",41,"both",7214.8,0.00803659143733578,0.00748659535234995,1378.2,0.0013973203852625,0.000929286443222807,0.0082537771066096,0.00732055277188354,0.00943391182259828,0.00841588179557275,1103.69999999998,0.00118013471598868,0.00109532902368922
"1216","Spain",42,"male",3747.4,0.0085074716340871,0.0096410892236392,782.6,0.00164020231426669,0.001351540049758,0.00865477436315074,0.00930283226134138,0.0101476739483538,0.0109926292733972,682.700000000004,0.00149289958520306,0.00168979701205582
"1217","Spain",42,"female",3524.6,0.0077087626305629,0.00591544312267615,539.4,0.00104127492702513,0.000537543421675104,0.00775785184232849,0.00566278648327492,0.00875003755758803,0.00645298654435126,472.799999999988,0.000992185715259542,0.000790200061076333
"1218","Spain",42,"both",7272,0.00810065265109696,0.00754618284475314,1322,0.00133435703159937,0.000878857723302645,0.00819712983392375,0.00726483119111088,0.00943500968269633,0.00842504056805579,1155.49999999997,0.00123787984877258,0.00116020937694491
"1219","Spain",43,"male",3760.8,0.00853821495140565,0.00968575430232701,1088.2,0.00232405237211925,0.00207388361358761,0.00844142866591607,0.00904295546333583,0.0108622673235249,0.0117596379159146,1095.4,0.00242083865760883,0.00271668245257879
"1220","Spain",43,"female",3630.6,0.00794013934851434,0.00610674723934531,990.4,0.0020091528644813,0.00120217319818037,0.00809585656895755,0.00594622379648609,0.00994929221299564,0.00730892043752568,873.099999999991,0.00185343564403809,0.0013626966410396
"1221","Spain",43,"both",7391.4,0.00823365228552159,0.00766756889497722,2078.6,0.00216308284307211,0.00158277017521779,0.00826483256600102,0.0073110721819924,0.0103967351285937,0.00925033907019501,1968.49999999999,0.00213190256259268,0.00193926688820261
"1222","Spain",44,"male",3839,0.00871539827735436,0.00988868034260742,1121,0.00239552065947454,0.00214540028899686,0.00889040379268578,0.00954433460851511,0.0111109189368289,0.0120340806316043,1008.19999999998,0.00222051514414312,0.00248974602308917
"1223","Spain",44,"female",3688.8,0.0080666271551048,0.00617548155521013,947.2,0.00191496096423037,0.00117785030180961,0.00847930898097038,0.00619883255737134,0.00998158811933517,0.00735333185701974,711.399999999994,0.00150227913836479,0.00115449929964839
"1224","Spain",44,"both",7527.8,0.0083850017802777,0.00779159042611254,2068.2,0.0021500637206711,0.00160170953416402,0.00868045709873105,0.00766017896514663,0.0105350655009488,0.00939329996027655,1719.59999999995,0.00185460840221775,0.00173312099512992
"1225","Spain",45,"male",3958.6,0.00898706678562343,0.0101927195679441,1383.4,0.00297957211771127,0.00278767943983743,0.00914963411583124,0.00981816930249019,0.0119666389033347,0.0129803990077815,1275.09999999999,0.00281700478750346,0.00316222970529132
"1226","Spain",45,"female",3743,0.00818617413629025,0.0062815256056468,1231,0.00252314840589545,0.00155926460432599,0.00835025512594297,0.00610303835826462,0.0107093225421857,0.00784079020997279,1109.19999999997,0.00235906741624273,0.00173775185170817
"1227","Spain",45,"both",7701.6,0.00857915224411189,0.0079920442566068,2614.4,0.00274637252743751,0.00206962821114152,0.00874169528194467,0.00775826264543886,0.0113255247715494,0.0100616724677483,2384.29999999999,0.00258382948960473,0.00230340982230946
"1228","Spain",46,"male",4020.6,0.00912760031907932,0.0103632747501724,1089.4,0.00231933431140368,0.00203604206944392,0.00949116452507018,0.0102265795812056,0.011446934630483,0.0123993168196163,892,0.00195577010541282,0.00217273723841074
"1229","Spain",46,"female",3879.2,0.00848358667276083,0.00648902287409668,1040.8,0.00210947060660267,0.00129310142472009,0.00882811587403831,0.00642329374050254,0.0105930572793635,0.00778212429881678,834.699999999983,0.00176494140532519,0.00135883055831423
"1230","Spain",46,"both",7899.8,0.00879958378172195,0.00817119657706133,2130.2,0.00221195300178335,0.00161621459982758,0.00915287395719566,0.00809121742893589,0.0110115367835053,0.00978741117688891,1726.6999999999,0.00185866282630964,0.00169619374795302
"1231","Spain",47,"male",4042.8,0.00917779766904738,0.0104234950280215,893.2,0.00187935875679682,0.00156328748591957,0.00964422299066015,0.0103873497822657,0.0110571564258442,0.0119867825139411,650.199999999983,0.00141293343518406,0.00159943273167543
"1232","Spain",47,"female",3918.2,0.00856874639778438,0.0065274514719234,840.8,0.00167766815353492,0.000949562219379271,0.00890114942398376,0.00639065403211093,0.0102464145513193,0.00747701369130267,639.199999999983,0.00134526512733554,0.00108635965919174
"1233","Spain",47,"both",7961,0.00886756006914939,0.00823209594116629,1734,0.00177619358150701,0.00121357297633191,0.00926525111266197,0.00816908976399505,0.0106437536506564,0.0094456689174982,1289.39999999997,0.00137850253799443,0.00127657915350315
"1234","Spain",48,"male",4152.8,0.00942802277859035,0.0107177431971136,838.2,0.00175233940159374,0.00140424104631766,0.00952786866865409,0.0102386822133518,0.0111803621801841,0.0121219842434312,755.399999999987,0.00165249351153001,0.00188330203007945
"1235","Spain",48,"female",3984,0.00871328404586215,0.00666485935179265,559,0.00106806945416798,0.000504142250768191,0.00879286761447631,0.00637102770363243,0.00978135350003013,0.00716900160256085,471.999999999993,0.000988485885553817,0.000797973898928414
"1236","Spain",48,"both",8136.8,0.00906398007275172,0.00841914796015923,1397.2,0.00140301810211758,0.00089273483319369,0.00915286231399683,0.00806827254907033,0.0104669981748693,0.00931188279335292,1227.39999999997,0.00131413586087247,0.00124361024428259
"1237","Spain",49,"male",4158.4,0.0094415963767137,0.0107195157956151,706.6,0.0014565126208009,0.00109548484294202,0.00921060586942082,0.00986873097965058,0.0108981089975146,0.0118150006385571,770.200000000004,0.00168750312809378,0.00194626965890657
"1238","Spain",49,"female",4020.8,0.00879452886919548,0.00669203774601281,655.2,0.00127318166704512,0.000677972906917275,0.00869874872690435,0.00627688079018224,0.0100677105362406,0.00737001065293008,648.899999999996,0.00136896180933625,0.00109312986274785
"1239","Spain",49,"both",8179.2,0.00911205378609175,0.00846150361124817,1361.8,0.00136262940946395,0.000879165301252911,0.00894927350032748,0.00787909163573713,0.0104746831955557,0.00934066891250108,1419.10000000001,0.00152540969522822,0.00146157727676395
"1240","Spain",50,"male",4331.8,0.00983498372655269,0.0111827933420085,569.2,0.00114376903743891,0.000694088800477985,0.00988756507139342,0.0106332981703249,0.0109787527639916,0.0118768821424865,506.499999999985,0.00109118769259818,0.0012435839721616
"1241","Spain",50,"female",4179.8,0.0091424720096503,0.00695300133771339,453.2,0.000832656928416957,0.000347661006626677,0.00910075829155941,0.00659279733601675,0.00997512893806726,0.00730066234434006,421.099999999988,0.000874370646507852,0.000707865008323308
"1242","Spain",50,"both",8511.6,0.00948225482290732,0.00879720853953071,1022.4,0.000984743351961982,0.000500363974190341,0.00948611161365374,0.00836950270391124,0.0104669981748693,0.00929757251372105,927.599999999977,0.000980886561215562,0.000928069809809817
"1243","Spain",51,"male",4421.8,0.0100406111068442,0.011419584545624,315.2,0.000570764498752327,6.63817614353444e-05,0.00966591900215658,0.0103917437830067,0.0106113756055965,0.0114859663070593,440.899999999994,0.000945456603439924,0.00109422252405263
"1244","Spain",51,"female",4332.2,0.00947590271525832,0.00719654036711132,217.8,0.000320522207730253,1.37524834573771e-05,0.00933780568778435,0.00673914762337768,0.00979642492298857,0.0072102928505687,227.399999999994,0.000458619235204223,0.000471145227191013
"1245","Spain",51,"both",8754,0.0097530229898349,0.00904096260470154,533,0.000442803740814497,3.33241984846553e-05,0.00949845138846381,0.00835251946012272,0.0101958267306494,0.0090742868031862,668.299999999988,0.000697375342185592,0.000721767343063479
"1246","Spain",52,"male",4564.4,0.0103648264040386,0.0117998228545012,163.6,0.000226388259938589,-0.000343445414951186,0.0100222820570688,0.0107832211636553,0.0105912146639772,0.01145637743955,274.599999999977,0.00056893260690844,0.000673156275894768
"1247","Spain",52,"female",4491.8,0.00982627030510386,0.00746839185479408,-204.8,-0.000596100273268264,-0.000697876042842073,0.00955912459714295,0.00695054339999995,0.0092301700318356,0.006770515811952,-135.500000000007,-0.000328954565307349,-0.000180027588047949
"1248","Spain",52,"both",9056.2,0.0100905439082661,0.00934700375099257,-41.2000000000007,-0.000193335124288074,-0.000554604098348746,0.00978586485317179,0.00863304959673422,0.00989720878397806,0.00879239965264382,139.099999999977,0.000111343930806272,0.000159350055909601
"1249","Estonia",1,"male",166.2,0.0139237598821564,0.0183638242043596,-29.2,-0.00260087099331106,-0.00324258638892426,0.0140876622012989,0.0188723312867937,0.0113228888888453,0.0151212378154354,-33.7000000000003,-0.00276477331245364,-0.00375109347135835
"1250","Estonia",1,"female",177.6,0.0132159112731258,0.0101986714912904,-20.6,-0.00153376285303064,-0.00135390862171449,0.0128771354531956,0.00935910199654322,0.0116821484200952,0.00884476286957593,-16.0999999999995,-0.0011949870331004,-0.000514339126967286
"1251","Estonia",1,"both",343.8,0.0135494529872696,0.0134627752536905,-49.8,-0.0020375098076004,-0.0023320936084533,0.0134535097253544,0.0128898847790878,0.0115119431796692,0.0111306816452372,-49.7999999999996,-0.00194156654568522,-0.00175920313385058
"1252","Estonia",2,"male",164.6,0.0137925898849874,0.018883610857794,-12.6,-0.00122996863604962,-0.0026093734228158,0.0136997794505782,0.0182380798596475,0.0125626212489378,0.0162742374349782,-13.8000000000004,-0.00113715820164038,-0.00196384242466929
"1253","Estonia",2,"female",180.2,0.0134091757717091,0.0102181972519472,-6.19999999999999,-0.00046208134434244,-0.000474700994458671,0.0128913349280413,0.00925874292287077,0.0129470944273667,0.00974349625748852,0.700000000000728,5.57594993253578e-05,0.000484753334617753
"1254","Estonia",2,"both",344.8,0.0135897876860723,0.0134730320132583,-18.8,-0.000824843888207801,-0.00112390991035259,0.0132720245318812,0.0126543261327983,0.0127649437978645,0.0123491221029057,-13.0999999999995,-0.000507080734016672,-0.000305204029892548
